custom_id,clientGithubURL,clientProject,clientProjectOrganisation,breakingCommit,dependencyGroupID,dependencyArtifactID,previousVersion,newVersion,failureCategory,docker_image_breaking,execution_timestamp,execution_success,return_code,execution_time_seconds,tests_run,test_failures,test_errors,test_skipped,num_exceptions,num_failed_tests,num_compilation_errors,num_error_messages,exception_types,first_error_message,all_maven_errors,build_status,error_category,notes,log_file,parsed_errors_file
BBC182,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/458,IDS-Messaging-Services,International-Data-Spaces-Association,ab81c2b264ca72de752228690ab5838ea9173d1f,com.fasterxml.jackson.core,jackson-databind,2.9.10.8,2.13.2.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:ab81c2b264ca72de752228690ab5838ea9173d1f-breaking,2026-01-05T01:13:53.703344,TRUE,0,52.37,3,0,0,0,11,1,0,3,java.lang.NoClassDefFoundError|org.opentest4j.AssertionFailedError|java.lang.ClassNotFoundException|java.net.SocketTimeoutException|MojoFailureException,com/fasterxml/jackson/annotation/JsonKey,"Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test (default-test) on project messaging: There are test failures.|[ERROR] Please refer to /IDS-Messaging-Services/messaging/target/surefire-reports for the individual test results.|-> [Help 1]|[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.|Re-run Maven using the -X switch to enable full debug logging.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC182.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC182.json
BBC184,https://github.com/pac4j/dropwizard-pac4j/pull/330,dropwizard-pac4j,pac4j,c46623986f77fdd0a206e3be2fae7e283b157be3,org.eclipse.jetty,jetty-server,9.4.35.v20201120,9.4.49.v20220914,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:c46623986f77fdd0a206e3be2fae7e283b157be3-breaking,2026-01-05T01:14:16.973079,TRUE,0,23.17,4,0,4,0,79,0,0,3,java.lang.AbstractMethodError|java.lang.RuntimeException|javax.ws.rs.ProcessingException|java.net.SocketException|MojoFailureException,MultiException[java.lang.AbstractMethodError: Receiver class org.eclipse.jetty.server.AllowedResourceAliasChecker$AllowedResourceAliasCheckListener does not define or inherit an implementation of the,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 3.293 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 2.178 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.397 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.269 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.311 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC184.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC184.json
BBC185,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/500,IDS-Messaging-Services,International-Data-Spaces-Association,4ef12d5388d4d32000a9e598c2ae29a5842e80df,org.junit.platform,junit-platform-surefire-provider,1.0.3,1.3.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:4ef12d5388d4d32000a9e598c2ae29a5842e80df-breaking,2026-01-05T01:15:13.140205,TRUE,0,56.12,3,0,0,0,3,0,0,1,java.lang.NoSuchMethodError|PluginContainerException|java.net.SocketTimeoutException,'java.lang.Object org.apache.maven.surefire.util.internal.StringUtils.requireNonNull(java.lang.Object)',Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test (default-test) on project clearinghouse: Execution default-test of goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test failed: An API incompatibility was encountered while executing org.apache.maven.plugins|-----------------------------------------------------|realm =    plugin>org.apache.maven.plugins:maven-surefire-plugin:2.19.1-448654218|strategy = org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy|urls[0] = file:/root/.m2/repository/org/apache/maven/plugins/maven-surefire-plugin/2.19.1/maven-surefire-plugin-2.19.1.jar,FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC185.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC185.json
BBC186,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/654,IDS-Messaging-Services,International-Data-Spaces-Association,98ac85f955abc4b64ec714a011375aa5338d95c2,org.springframework,spring-tx,5.3.24,6.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:98ac85f955abc4b64ec714a011375aa5338d95c2-breaking,2026-01-05T01:16:04.284249,TRUE,0,51.08,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.226 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.226 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.019 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.019 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.038 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC186.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC186.json
BBC187,https://github.com/searls/jasmine-maven-plugin/pull/540,jasmine-maven-plugin,searls,a05bfd52ed33fb68c5edb2b53d9424d82ac60fa8,org.slf4j,slf4j-api,1.7.32,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:a05bfd52ed33fb68c5edb2b53d9424d82ac60fa8-breaking,2026-01-05T01:16:34.905432,TRUE,0,30.58,2,2,0,0,3,0,0,0,java.lang.AssertionError|MojoFailureException,Some dependencies of Maven Plugins are expected to be in provided scope.,"Some dependencies of Maven Plugins are expected to be in provided scope.|Tests run: 2, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: 1.054 s <<< FAILURE! - in com.github.searls.jasmine.format.JasmineResultLoggerTest|shouldLogDetails  Time elapsed: 0.906 s  <<< FAILURE!|shouldLogHeader  Time elapsed: 0.001 s  <<< FAILURE!|Failures:",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC187.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC187.json
BBC188,https://github.com/s4u/sign-maven-plugin/pull/145,sign-maven-plugin,s4u,b736ca80eab43feae1b3224f8402e0d2420fd035,org.slf4j,slf4j-api,1.7.36,2.0.6,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b736ca80eab43feae1b3224f8402e0d2420fd035-breaking,2026-01-05T01:16:51.963568,TRUE,0,16.94,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.internal.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.internal.ProxyMock are in unnamed module,"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.369 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.295 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.006 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.004 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.004 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC188.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC188.json
BBC19,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/493,IDS-Messaging-Services,International-Data-Spaces-Association,a3f4738330d23b9136044ae86c2093fba2c292e4,org.junit.platform,junit-platform-surefire-provider,1.0.3,1.3.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:a3f4738330d23b9136044ae86c2093fba2c292e4-breaking,2026-01-04T22:31:48.209315,TRUE,0,11.42,0,0,0,0,2,0,0,1,java.lang.NoSuchMethodError|PluginContainerException,'java.lang.Object org.apache.maven.surefire.util.internal.StringUtils.requireNonNull(java.lang.Object)',Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test (default-test) on project core: Execution default-test of goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test failed: An API incompatibility was encountered while executing org.apache.maven.plugins:maven-su|-----------------------------------------------------|realm =    plugin>org.apache.maven.plugins:maven-surefire-plugin:2.19.1|strategy = org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy|urls[0] = file:/root/.m2/repository/org/apache/maven/plugins/maven-surefire-plugin/2.19.1/maven-surefire-plugin-2.19.1.jar,FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC19.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC19.json
BBC21,https://github.com/pholser/junit-quickcheck/pull/483,junit-quickcheck,pholser,0ee8b9376b967938e8efd89a0959214a30d1b3fb,org.mockito,mockito-core,4.11.0,5.1.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:0ee8b9376b967938e8efd89a0959214a30d1b3fb-breaking,2026-01-04T22:32:17.204654,TRUE,0,28.96,2,0,0,0,2,0,0,3,java.lang.AssertionError|MojoFailureException,"Expected: [3, 6], but was: [","Tests run: 3, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 0.948 s <<< FAILURE! - in com.pholser.junit.quickcheck.internal.generator.CompositeGeneratorTest|com.pholser.junit.quickcheck.internal.generator.CompositeGeneratorTest.shrinkingChoosesAComponentCapableOfShrinkingTheValue  Time elapsed: 0.046 s  <<< FAILURE!|Failures:|CompositeGeneratorTest.shrinkingChoosesAComponentCapableOfShrinkingTheValue:90 expected:<[3, 6]> but was:<[]>|Tests run: 510, Failures: 1, Errors: 0, Skipped: 18",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC21.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC21.json
BBC22,https://github.com/btrplace/scheduler/pull/443,scheduler,btrplace,de20387b7a373cf20daa590247a1b65876ebca38,net.minidev,json-smart,2.4.8,2.4.9,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:de20387b7a373cf20daa590247a1b65876ebca38-breaking,2026-01-04T22:33:53.183889,TRUE,0,94.73,260,0,0,0,9,0,0,2,org.btrplace.json.JSONConverterException|net.minidev.json.parser.ParseException|java.lang.IllegalArgumentException|MojoFailureException,"org.btrplace.json.JSONConverterException: net.minidev.json.parser.ParseException: Malicious payload, having non natural depths, parsing stoped on { at position 141434.","Tests run: 264, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: 67.208 s <<< FAILURE! - in TestSuite|org.btrplace.scheduler.choco.IssuesTest.testIssue100  Time elapsed: 0.057 s  <<< FAILURE!|org.btrplace.scheduler.choco.IssuesTest.testIssue101  Time elapsed: 0.001 s  <<< FAILURE!|Failures:|IssuesTest.testIssue100:535->computable:515 » IllegalArgument org.btrplace.json.JSONConverterException: net.minidev.json.parser.ParseException: Malicious payload, having non natural depths, parsing stoped on { at position 141434.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC22.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC22.json
BBC23,https://github.com/s4u/sign-maven-plugin/pull/144,sign-maven-plugin,s4u,d154a6b3665305fda43a95a66c8df415d1d4c041,org.slf4j,slf4j-api,1.7.36,2.0.5,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:d154a6b3665305fda43a95a66c8df415d1d4c041-breaking,2026-01-04T22:34:09.275882,TRUE,0,16,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.internal.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.internal.ProxyMock are in unnamed module,"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.334 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.262 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.003 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.003 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.006 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC23.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC23.json
BBC24,https://github.com/jadler-mocking/jadler/pull/267,jadler,jadler-mocking,8e1f764e628fbcd6813c9dc0329854ac46375c83,org.slf4j,slf4j-api,1.7.36,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:8e1f764e628fbcd6813c9dc0329854ac46375c83-breaking,2026-01-04T22:34:25.297577,TRUE,0,16,54,0,5,0,6,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLoggerFactory cannot be cast to class ch.qos.logback.classic.LoggerContext (org.slf4j.helpers.NOPLoggerFactory and ch.qos.logback.classic.LoggerContext are in unnamed module,"Tests run: 54, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 2.562 s <<< FAILURE! - in net.jadler.JadlerMockerTest|net.jadler.JadlerMockerTest.evaluateVerification_0_predicates_5_matching_negative  Time elapsed: 0.013 s  <<< ERROR!|net.jadler.JadlerMockerTest.evaluateVerification_2_matching_negative  Time elapsed: 0.005 s  <<< ERROR!|net.jadler.JadlerMockerTest.provideStubResponseFor2  Time elapsed: 0.006 s  <<< ERROR!|net.jadler.JadlerMockerTest.evaluateVerification_0_matching_negative  Time elapsed: 0.004 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC24.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC24.json
BBC25,https://github.com/geosolutions-it/geostore/pull/248,geostore,geosolutions-it,9c0f1348f89dffae4ad0d4f7e1906fc8c8ba8dca,com.h2database,h2,1.3.175,2.1.210,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:9c0f1348f89dffae4ad0d4f7e1906fc8c8ba8dca-breaking,2026-01-04T22:34:53.593427,TRUE,0,28.25,2,0,0,0,7,0,0,6,org.h2.jdbc.JdbcSQLSyntaxErrorException|org.hibernate.tool.schema.spi.CommandAcceptanceException|MojoFailureException,"Error executing DDL ""create table public.gs_stored_data (id bigint not null, stored_data varchar(10000000) not null, resource_id bigint not null, primary key (id))"" via JDBC Statement","Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.4.2:test (default-test) on project geostore-persistence: There are test failures.|[ERROR] Please refer to /geostore/src/core/persistence/target/surefire-reports for the individual test results.|-> [Help 1]|[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.|Re-run Maven using the -X switch to enable full debug logging.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC25.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC25.json
BBC26,https://github.com/searls/jasmine-maven-plugin/pull/584,jasmine-maven-plugin,searls,d2fb00d2a9b8268caf773f70985f39be6eae8ea7,org.slf4j,slf4j-api,1.7.32,2.0.5,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:d2fb00d2a9b8268caf773f70985f39be6eae8ea7-breaking,2026-01-04T22:35:24.923202,TRUE,0,31.31,2,2,0,0,3,0,0,0,java.lang.AssertionError|MojoFailureException,Some dependencies of Maven Plugins are expected to be in provided scope.,"Some dependencies of Maven Plugins are expected to be in provided scope.|Tests run: 2, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: 1.418 s <<< FAILURE! - in com.github.searls.jasmine.format.JasmineResultLoggerTest|shouldLogDetails  Time elapsed: 1.234 s  <<< FAILURE!|shouldLogHeader  Time elapsed: 0.003 s  <<< FAILURE!|Failures:",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC26.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC26.json
BBC27,https://github.com/tamtam-chat/tamtam-bot-api/pull/23,tamtam-bot-api,tamtam-chat,aaee63ae584043fe8c048b14741d9967cc371741,com.fasterxml.jackson.core,jackson-databind,2.9.10.3,2.12.6.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:aaee63ae584043fe8c048b14741d9967cc371741-breaking,2026-01-04T22:35:48.523073,TRUE,0,23.5,3,0,1,0,84,46,0,10,java.lang.NoClassDefFoundError|java.io.IOException|java.lang.Exception|chat.tamtam.botapi.exceptions.APIException|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/annotation/JsonKey,"Tests run: 3, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.679 s <<< FAILURE! - in chat.tamtam.botapi.queries.RemoveMemberQueryTest|removeMemberTest(chat.tamtam.botapi.queries.RemoveMemberQueryTest)  Time elapsed: 1.656 s  <<< ERROR!|Tests run: 2, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.013 s <<< FAILURE! - in chat.tamtam.botapi.queries.GetMessageByIdQueryTest|getMessageByIdTest(chat.tamtam.botapi.queries.GetMessageByIdQueryTest)  Time elapsed: 0.012 s  <<< ERROR!|Tests run: 3, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.02 s <<< FAILURE! - in chat.tamtam.botapi.queries.DeleteMessageQueryTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC27.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC27.json
BBC28,https://github.com/premium-minds/billy/pull/267,billy,premium-minds,6ee4bf66c141d1f756b6ccd793a64fb499ab46c8,org.hibernate.validator,hibernate-validator,6.1.7.Final,7.0.3.Final,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:6ee4bf66c141d1f756b6ccd793a64fb499ab46c8-breaking,2026-01-04T22:36:01.879763,TRUE,0,13.34,1,0,1,0,21,0,0,2,java.lang.NoClassDefFoundError|java.lang.ExceptionInInitializerError|javax.validation.NoProviderFoundException|MojoFailureException,"Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.","Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.248 s <<< FAILURE! - in com.premiumminds.billy.core.test.services.builders.TestBankAccountBuilder|doTest  Time elapsed: 0.105 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.195 s <<< FAILURE! - in com.premiumminds.billy.core.test.services.builders.TestCustomerBuilder|doTest  Time elapsed: 0.194 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.017 s <<< FAILURE! - in com.premiumminds.billy.core.test.services.builders.TestShippingPointBuilder",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC28.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC28.json
BBC31,https://github.com/SPARQL-Anything/sparql.anything/pull/303,sparql.anything,SPARQL-Anything,fa6503da9fd5431abca41561a34d54e07fbbf7d0,org.jsoup,jsoup,1.14.2,1.15.3,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:fa6503da9fd5431abca41561a34d54e07fbbf7d0-breaking,2026-01-04T22:46:03.168364,FALSE,-1,600,0,0,0,0,0,0,0,0,NONE,,,SUCCESS,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC31.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC31.json
BBC33,https://github.com/pac4j/dropwizard-pac4j/pull/344,dropwizard-pac4j,pac4j,0c748afce24c983e8f330bc2435837c70b0fcde6,com.fasterxml.jackson.core,jackson-databind,2.10.5.1,2.14.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:0c748afce24c983e8f330bc2435837c70b0fcde6-breaking,2026-01-04T22:46:20.898716,TRUE,0,17.67,4,0,4,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 0.342 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 0.205 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.002 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.003 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.001 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC33.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC33.json
BBC34,https://github.com/leonardehrenfried/jspc-maven-plugin/pull/165,jspc-maven-plugin,leonardehrenfried,125f1253d8331f14752a4a8d49559445301ab02d,org.codehaus.plexus,plexus-utils,3.5.1,4.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:125f1253d8331f14752a4a8d49559445301ab02d-breaking,2026-01-04T22:46:32.118544,TRUE,0,11.17,6,0,0,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,org/codehaus/plexus/util/xml/XmlStreamReader,"Tests run: 2, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.033 s <<< FAILURE! - in io.leonard.maven.plugins.jspc.TestJspcMojoStrictQuoteEscaping|io.leonard.maven.plugins.jspc.TestJspcMojoStrictQuoteEscaping.should_throw_error_when_not_escaped  Time elapsed: 0.029 s  <<< ERROR!|io.leonard.maven.plugins.jspc.TestJspcMojoStrictQuoteEscaping.should_compile_even_if_not_escaped  Time elapsed: 0 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.001 s <<< FAILURE! - in io.leonard.maven.plugins.jspc.TestJspcMojoWithDifferentCompiler|io.leonard.maven.plugins.jspc.TestJspcMojoWithDifferentCompiler.should_return_same_compiled_jsp_as_JDTCompiler_reference_when_executeMojo_on_project_many_jsp_ParallelJDTCompiler  Time elapsed: 0 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC34.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC34.json
BBC35,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/744,IDS-Messaging-Services,International-Data-Spaces-Association,5c0e38ca9f22c2bfa5db05da30917e4be49c4644,org.springframework,spring-tx,5.3.24,6.0.8,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:5c0e38ca9f22c2bfa5db05da30917e4be49c4644-breaking,2026-01-04T22:47:22.695337,TRUE,0,50.54,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.215 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.215 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.014 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.014 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.039 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC35.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC35.json
BBC36,https://github.com/elimu-ai/webapp/pull/1575,webapp,elimu-ai,e4661d89a64fad5e140c2ad78df2580afdec4d52,org.apache.logging.log4j,log4j-core,2.16.0,2.18.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:e4661d89a64fad5e140c2ad78df2580afdec4d52-breaking,2026-01-04T22:47:39.308863,TRUE,0,16.44,1,0,1,0,52,48,0,5,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,org/apache/logging/log4j/util/ServiceLoaderUtil,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.249 s <<< FAILURE! - in ai.elimu.dao.SoundDaoTest|initializationError(ai.elimu.dao.SoundDaoTest)  Time elapsed: 0.006 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.001 s <<< FAILURE! - in ai.elimu.dao.ContributorDaoTest|initializationError(ai.elimu.dao.ContributorDaoTest)  Time elapsed: 0.001 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0 s <<< FAILURE! - in ai.elimu.dao.NumberDaoTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC36.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC36.json
