model,context_variant,bump_id,file_name,output_token,input_token
Qwen3_480b_cloud,minimal,BBC187,BBC187U4Test_prompt.txt,151,847
Qwen3_480b_cloud,minimal,BBC187,BBC187U5Test_prompt.txt,176,869
Qwen3_480b_cloud,minimal,BBC187,BBC187U6Test_prompt.txt,324,850
Qwen3_480b_cloud,minimal,BBC187,BBC187U7Test_prompt.txt,212,866
Qwen3_480b_cloud,minimal,BBC187,BBC187U8Test_prompt.txt,179,865
Qwen3_480b_cloud,minimal,BBC187,BBC187U9Test_prompt.txt,99,908
Qwen3_480b_cloud,minimal,BBC22,BBC22U0Test_prompt.txt,534,848
Qwen3_480b_cloud,minimal,BBC22,BBC22U100Test_prompt.txt,1056,895
Qwen3_480b_cloud,minimal,BBC22,BBC22U101Test_prompt.txt,1068,857
Qwen3_480b_cloud,minimal,BBC22,BBC22U102Test_prompt.txt,711,859
Qwen3_480b_cloud,minimal,BBC22,BBC22U103Test_prompt.txt,749,1038
Qwen3_480b_cloud,minimal,BBC22,BBC22U108Test_prompt.txt,489,875
Qwen3_480b_cloud,minimal,BBC22,BBC22U109Test_prompt.txt,458,901
Qwen3_480b_cloud,minimal,BBC22,BBC22U10Test_prompt.txt,667,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U113Test_prompt.txt,831,881
Qwen3_480b_cloud,minimal,BBC22,BBC22U114Test_prompt.txt,573,846
Qwen3_480b_cloud,minimal,BBC22,BBC22U115Test_prompt.txt,578,936
Qwen3_480b_cloud,minimal,BBC22,BBC22U116Test_prompt.txt,624,923
Qwen3_480b_cloud,minimal,BBC22,BBC22U117Test_prompt.txt,424,948
Qwen3_480b_cloud,minimal,BBC22,BBC22U118Test_prompt.txt,547,858
Qwen3_480b_cloud,minimal,BBC22,BBC22U119Test_prompt.txt,439,923
Qwen3_480b_cloud,minimal,BBC22,BBC22U11Test_prompt.txt,494,1002
Qwen3_480b_cloud,minimal,BBC22,BBC22U120Test_prompt.txt,433,875
Qwen3_480b_cloud,minimal,BBC22,BBC22U121Test_prompt.txt,387,878
Qwen3_480b_cloud,minimal,BBC22,BBC22U122Test_prompt.txt,784,1080
Qwen3_480b_cloud,minimal,BBC22,BBC22U123Test_prompt.txt,382,990
Qwen3_480b_cloud,minimal,BBC22,BBC22U126Test_prompt.txt,657,990
Qwen3_480b_cloud,minimal,BBC22,BBC22U127Test_prompt.txt,574,835
Qwen3_480b_cloud,minimal,BBC22,BBC22U128Test_prompt.txt,428,949
Qwen3_480b_cloud,minimal,BBC22,BBC22U129Test_prompt.txt,540,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U12Test_prompt.txt,604,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U130Test_prompt.txt,213,877
Qwen3_480b_cloud,minimal,BBC22,BBC22U131Test_prompt.txt,664,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U132Test_prompt.txt,287,925
Qwen3_480b_cloud,minimal,BBC22,BBC22U133Test_prompt.txt,528,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U134Test_prompt.txt,282,923
Qwen3_480b_cloud,minimal,BBC22,BBC22U135Test_prompt.txt,464,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U136Test_prompt.txt,658,1013
Qwen3_480b_cloud,minimal,BBC22,BBC22U137Test_prompt.txt,622,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U138Test_prompt.txt,655,861
Qwen3_480b_cloud,minimal,BBC22,BBC22U139Test_prompt.txt,474,916
Qwen3_480b_cloud,minimal,BBC22,BBC22U13Test_prompt.txt,246,968
Qwen3_480b_cloud,minimal,BBC22,BBC22U140Test_prompt.txt,390,936
Qwen3_480b_cloud,minimal,BBC22,BBC22U141Test_prompt.txt,620,917
Qwen3_480b_cloud,minimal,BBC22,BBC22U142Test_prompt.txt,758,944
Qwen3_480b_cloud,minimal,BBC22,BBC22U143Test_prompt.txt,588,972
Qwen3_480b_cloud,minimal,BBC22,BBC22U144Test_prompt.txt,616,835
Qwen3_480b_cloud,minimal,BBC22,BBC22U145Test_prompt.txt,389,877
Qwen3_480b_cloud,minimal,BBC22,BBC22U146Test_prompt.txt,646,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U147Test_prompt.txt,339,923
Qwen3_480b_cloud,minimal,BBC22,BBC22U148Test_prompt.txt,598,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U149Test_prompt.txt,376,922
Qwen3_480b_cloud,minimal,BBC22,BBC22U14Test_prompt.txt,508,856
Qwen3_480b_cloud,minimal,BBC22,BBC22U150Test_prompt.txt,735,842
Qwen3_480b_cloud,minimal,BBC22,BBC22U151Test_prompt.txt,409,975
Qwen3_480b_cloud,minimal,BBC22,BBC22U152Test_prompt.txt,443,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U155Test_prompt.txt,477,917
Qwen3_480b_cloud,minimal,BBC22,BBC22U156Test_prompt.txt,745,855
Qwen3_480b_cloud,minimal,BBC22,BBC22U157Test_prompt.txt,295,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U158Test_prompt.txt,549,861
Qwen3_480b_cloud,minimal,BBC22,BBC22U159Test_prompt.txt,265,844
Qwen3_480b_cloud,minimal,BBC22,BBC22U15Test_prompt.txt,800,874
Qwen3_480b_cloud,minimal,BBC22,BBC22U160Test_prompt.txt,452,855
Qwen3_480b_cloud,minimal,BBC22,BBC22U161Test_prompt.txt,334,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U162Test_prompt.txt,424,838
Qwen3_480b_cloud,minimal,BBC22,BBC22U163Test_prompt.txt,416,836
Qwen3_480b_cloud,minimal,BBC22,BBC22U164Test_prompt.txt,367,848
Qwen3_480b_cloud,minimal,BBC22,BBC22U165Test_prompt.txt,354,877
Qwen3_480b_cloud,minimal,BBC22,BBC22U166Test_prompt.txt,378,871
Qwen3_480b_cloud,minimal,BBC22,BBC22U167Test_prompt.txt,420,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U168Test_prompt.txt,301,849
Qwen3_480b_cloud,minimal,BBC22,BBC22U169Test_prompt.txt,333,880
Qwen3_480b_cloud,minimal,BBC22,BBC22U16Test_prompt.txt,453,874
Qwen3_480b_cloud,minimal,BBC22,BBC22U170Test_prompt.txt,357,874
Qwen3_480b_cloud,minimal,BBC22,BBC22U171Test_prompt.txt,651,864
Qwen3_480b_cloud,minimal,BBC22,BBC22U172Test_prompt.txt,497,847
Qwen3_480b_cloud,minimal,BBC22,BBC22U179Test_prompt.txt,812,870
Qwen3_480b_cloud,minimal,BBC22,BBC22U17Test_prompt.txt,398,828
Qwen3_480b_cloud,minimal,BBC22,BBC22U180Test_prompt.txt,477,878
Qwen3_480b_cloud,minimal,BBC22,BBC22U181Test_prompt.txt,211,846
Qwen3_480b_cloud,minimal,BBC22,BBC22U182Test_prompt.txt,299,834
Qwen3_480b_cloud,minimal,BBC22,BBC22U183Test_prompt.txt,334,880
Qwen3_480b_cloud,minimal,BBC22,BBC22U184Test_prompt.txt,427,1004
Qwen3_480b_cloud,minimal,BBC22,BBC22U185Test_prompt.txt,937,1015
Qwen3_480b_cloud,minimal,BBC22,BBC22U186Test_prompt.txt,840,1031
Qwen3_480b_cloud,minimal,BBC22,BBC22U18Test_prompt.txt,495,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U19Test_prompt.txt,531,968
Qwen3_480b_cloud,minimal,BBC22,BBC22U1Test_prompt.txt,517,964
Qwen3_480b_cloud,minimal,BBC22,BBC22U20Test_prompt.txt,545,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U21Test_prompt.txt,472,927
Qwen3_480b_cloud,minimal,BBC22,BBC22U22Test_prompt.txt,504,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U23Test_prompt.txt,416,900
Qwen3_480b_cloud,minimal,BBC22,BBC22U24Test_prompt.txt,526,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U25Test_prompt.txt,393,930
Qwen3_480b_cloud,minimal,BBC22,BBC22U26Test_prompt.txt,706,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U27Test_prompt.txt,497,952
Qwen3_480b_cloud,minimal,BBC22,BBC22U28Test_prompt.txt,478,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U29Test_prompt.txt,165,857
Qwen3_480b_cloud,minimal,BBC22,BBC22U2Test_prompt.txt,387,854
Qwen3_480b_cloud,minimal,BBC22,BBC22U30Test_prompt.txt,593,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U31Test_prompt.txt,185,859
Qwen3_480b_cloud,minimal,BBC22,BBC22U32Test_prompt.txt,483,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U33Test_prompt.txt,564,928
Qwen3_480b_cloud,minimal,BBC22,BBC22U34Test_prompt.txt,511,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U35Test_prompt.txt,497,899
Qwen3_480b_cloud,minimal,BBC22,BBC22U36Test_prompt.txt,524,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U37Test_prompt.txt,403,899
Qwen3_480b_cloud,minimal,BBC22,BBC22U38Test_prompt.txt,561,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U39Test_prompt.txt,412,979
Qwen3_480b_cloud,minimal,BBC22,BBC22U3Test_prompt.txt,194,871
Qwen3_480b_cloud,minimal,BBC22,BBC22U40Test_prompt.txt,519,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U41Test_prompt.txt,508,950
Qwen3_480b_cloud,minimal,BBC22,BBC22U42Test_prompt.txt,568,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U43Test_prompt.txt,401,902
Qwen3_480b_cloud,minimal,BBC22,BBC22U44Test_prompt.txt,500,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U45Test_prompt.txt,413,900
Qwen3_480b_cloud,minimal,BBC22,BBC22U46Test_prompt.txt,581,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U47Test_prompt.txt,364,974
Qwen3_480b_cloud,minimal,BBC22,BBC22U48Test_prompt.txt,564,834
Qwen3_480b_cloud,minimal,BBC22,BBC22U49Test_prompt.txt,614,897
Qwen3_480b_cloud,minimal,BBC22,BBC22U4Test_prompt.txt,577,848
Qwen3_480b_cloud,minimal,BBC22,BBC22U50Test_prompt.txt,761,840
Qwen3_480b_cloud,minimal,BBC22,BBC22U51Test_prompt.txt,336,926
Qwen3_480b_cloud,minimal,BBC22,BBC22U52Test_prompt.txt,827,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U53Test_prompt.txt,118,900
Qwen3_480b_cloud,minimal,BBC22,BBC22U54Test_prompt.txt,493,873
Qwen3_480b_cloud,minimal,BBC22,BBC22U55Test_prompt.txt,827,918
Qwen3_480b_cloud,minimal,BBC22,BBC22U56Test_prompt.txt,550,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U57Test_prompt.txt,441,900
Qwen3_480b_cloud,minimal,BBC22,BBC22U58Test_prompt.txt,573,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U59Test_prompt.txt,923,1020
Qwen3_480b_cloud,minimal,BBC22,BBC22U5Test_prompt.txt,455,967
Qwen3_480b_cloud,minimal,BBC22,BBC22U60Test_prompt.txt,776,834
Qwen3_480b_cloud,minimal,BBC22,BBC22U61Test_prompt.txt,402,955
Qwen3_480b_cloud,minimal,BBC22,BBC22U62Test_prompt.txt,657,837
Qwen3_480b_cloud,minimal,BBC22,BBC22U63Test_prompt.txt,531,937
Qwen3_480b_cloud,minimal,BBC22,BBC22U67Test_prompt.txt,328,834
Qwen3_480b_cloud,minimal,BBC22,BBC22U68Test_prompt.txt,468,826
Qwen3_480b_cloud,minimal,BBC22,BBC22U6Test_prompt.txt,566,842
Qwen3_480b_cloud,minimal,BBC22,BBC22U73Test_prompt.txt,526,871
Qwen3_480b_cloud,minimal,BBC22,BBC22U74Test_prompt.txt,133,897
Qwen3_480b_cloud,minimal,BBC22,BBC22U75Test_prompt.txt,469,842
Qwen3_480b_cloud,minimal,BBC22,BBC22U76Test_prompt.txt,159,861
Qwen3_480b_cloud,minimal,BBC22,BBC22U77Test_prompt.txt,753,911
Qwen3_480b_cloud,minimal,BBC22,BBC22U78Test_prompt.txt,681,857
Qwen3_480b_cloud,minimal,BBC22,BBC22U79Test_prompt.txt,606,971
Qwen3_480b_cloud,minimal,BBC22,BBC22U7Test_prompt.txt,238,933
Qwen3_480b_cloud,minimal,BBC22,BBC22U80Test_prompt.txt,647,855
Qwen3_480b_cloud,minimal,BBC22,BBC22U81Test_prompt.txt,484,878
Qwen3_480b_cloud,minimal,BBC22,BBC22U82Test_prompt.txt,816,848
Qwen3_480b_cloud,minimal,BBC22,BBC22U83Test_prompt.txt,363,982
Qwen3_480b_cloud,minimal,BBC22,BBC22U84Test_prompt.txt,621,825
Qwen3_480b_cloud,minimal,BBC22,BBC22U85Test_prompt.txt,636,842
Qwen3_480b_cloud,minimal,BBC22,BBC22U86Test_prompt.txt,112,835
Qwen3_480b_cloud,minimal,BBC22,BBC22U87Test_prompt.txt,687,835
Qwen3_480b_cloud,minimal,BBC22,BBC22U88Test_prompt.txt,306,898
Qwen3_480b_cloud,minimal,BBC22,BBC22U89Test_prompt.txt,628,850
Qwen3_480b_cloud,minimal,BBC22,BBC22U8Test_prompt.txt,496,842
Qwen3_480b_cloud,minimal,BBC22,BBC22U90Test_prompt.txt,391,882
Qwen3_480b_cloud,minimal,BBC22,BBC22U91Test_prompt.txt,448,982
Qwen3_480b_cloud,minimal,BBC22,BBC22U92Test_prompt.txt,560,890
Qwen3_480b_cloud,minimal,BBC22,BBC22U93Test_prompt.txt,1228,841
Qwen3_480b_cloud,minimal,BBC22,BBC22U94Test_prompt.txt,500,897
Qwen3_480b_cloud,minimal,BBC22,BBC22U95Test_prompt.txt,309,1076
Qwen3_480b_cloud,minimal,BBC22,BBC22U96Test_prompt.txt,417,868
Qwen3_480b_cloud,minimal,BBC22,BBC22U97Test_prompt.txt,414,829
Qwen3_480b_cloud,minimal,BBC22,BBC22U98Test_prompt.txt,746,868
Qwen3_480b_cloud,minimal,BBC22,BBC22U99Test_prompt.txt,383,948
Qwen3_480b_cloud,minimal,BBC22,BBC22U9Test_prompt.txt,924,932
Qwen3_480b_cloud,minimal,BBC24,BBC24U0Test_prompt.txt,109,867
Qwen3_480b_cloud,minimal,BBC24,BBC24U1Test_prompt.txt,166,868
Qwen3_480b_cloud,minimal,BBC24,BBC24U2Test_prompt.txt,118,832
Qwen3_480b_cloud,minimal,BBC24,BBC24U3Test_prompt.txt,354,846
Qwen3_480b_cloud,minimal,BBC24,BBC24U4Test_prompt.txt,91,840
Qwen3_480b_cloud,minimal,BBC24,BBC24U5Test_prompt.txt,111,866
Qwen3_480b_cloud,minimal,BBC24,BBC24U6Test_prompt.txt,279,831
Qwen3_480b_cloud,minimal,BBC26,BBC26U0Test_prompt.txt,428,882
Qwen3_480b_cloud,minimal,BBC26,BBC26U10Test_prompt.txt,119,892
Qwen3_480b_cloud,minimal,BBC26,BBC26U11Test_prompt.txt,257,866
Qwen3_480b_cloud,minimal,BBC26,BBC26U1Test_prompt.txt,236,860
Qwen3_480b_cloud,minimal,BBC26,BBC26U2Test_prompt.txt,187,866
Qwen3_480b_cloud,minimal,BBC26,BBC26U3Test_prompt.txt,235,872
Qwen3_480b_cloud,minimal,BBC26,BBC26U4Test_prompt.txt,100,845
Qwen3_480b_cloud,minimal,BBC26,BBC26U5Test_prompt.txt,206,867
Qwen3_480b_cloud,minimal,BBC26,BBC26U6Test_prompt.txt,101,848
Qwen3_480b_cloud,minimal,BBC26,BBC26U7Test_prompt.txt,182,864
Qwen3_480b_cloud,minimal,BBC26,BBC26U8Test_prompt.txt,85,863
Qwen3_480b_cloud,minimal,BBC26,BBC26U9Test_prompt.txt,370,906
Qwen3_480b_cloud,minimal,BBC27,BBC27U0Test_prompt.txt,491,880
Qwen3_480b_cloud,minimal,BBC27,BBC27U100Test_prompt.txt,580,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U101Test_prompt.txt,460,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U102Test_prompt.txt,253,863
Qwen3_480b_cloud,minimal,BBC27,BBC27U103Test_prompt.txt,324,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U104Test_prompt.txt,413,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U105Test_prompt.txt,327,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U106Test_prompt.txt,385,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U107Test_prompt.txt,337,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U108Test_prompt.txt,397,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U109Test_prompt.txt,299,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U10Test_prompt.txt,248,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U110Test_prompt.txt,338,858
Qwen3_480b_cloud,minimal,BBC27,BBC27U111Test_prompt.txt,276,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U112Test_prompt.txt,291,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U113Test_prompt.txt,241,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U114Test_prompt.txt,198,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U115Test_prompt.txt,154,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U116Test_prompt.txt,207,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U117Test_prompt.txt,244,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U118Test_prompt.txt,405,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U119Test_prompt.txt,186,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U11Test_prompt.txt,150,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U120Test_prompt.txt,278,848
Qwen3_480b_cloud,minimal,BBC27,BBC27U121Test_prompt.txt,456,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U122Test_prompt.txt,287,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U123Test_prompt.txt,249,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U124Test_prompt.txt,238,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U125Test_prompt.txt,326,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U126Test_prompt.txt,341,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U127Test_prompt.txt,522,858
Qwen3_480b_cloud,minimal,BBC27,BBC27U128Test_prompt.txt,438,864
Qwen3_480b_cloud,minimal,BBC27,BBC27U129Test_prompt.txt,390,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U12Test_prompt.txt,125,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U130Test_prompt.txt,189,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U131Test_prompt.txt,259,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U132Test_prompt.txt,224,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U133Test_prompt.txt,239,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U134Test_prompt.txt,227,864
Qwen3_480b_cloud,minimal,BBC27,BBC27U135Test_prompt.txt,337,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U136Test_prompt.txt,359,869
Qwen3_480b_cloud,minimal,BBC27,BBC27U137Test_prompt.txt,482,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U138Test_prompt.txt,175,846
Qwen3_480b_cloud,minimal,BBC27,BBC27U139Test_prompt.txt,476,859
Qwen3_480b_cloud,minimal,BBC27,BBC27U13Test_prompt.txt,198,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U140Test_prompt.txt,103,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U141Test_prompt.txt,318,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U142Test_prompt.txt,247,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U143Test_prompt.txt,400,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U144Test_prompt.txt,652,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U145Test_prompt.txt,213,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U146Test_prompt.txt,405,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U147Test_prompt.txt,191,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U148Test_prompt.txt,392,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U149Test_prompt.txt,296,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U14Test_prompt.txt,218,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U150Test_prompt.txt,241,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U151Test_prompt.txt,292,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U152Test_prompt.txt,530,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U153Test_prompt.txt,224,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U154Test_prompt.txt,171,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U155Test_prompt.txt,265,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U156Test_prompt.txt,193,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U157Test_prompt.txt,319,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U158Test_prompt.txt,239,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U159Test_prompt.txt,374,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U15Test_prompt.txt,285,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U160Test_prompt.txt,266,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U161Test_prompt.txt,232,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U162Test_prompt.txt,247,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U163Test_prompt.txt,237,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U164Test_prompt.txt,313,846
Qwen3_480b_cloud,minimal,BBC27,BBC27U165Test_prompt.txt,211,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U166Test_prompt.txt,301,858
Qwen3_480b_cloud,minimal,BBC27,BBC27U167Test_prompt.txt,246,859
Qwen3_480b_cloud,minimal,BBC27,BBC27U168Test_prompt.txt,287,848
Qwen3_480b_cloud,minimal,BBC27,BBC27U169Test_prompt.txt,207,848
Qwen3_480b_cloud,minimal,BBC27,BBC27U16Test_prompt.txt,474,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U170Test_prompt.txt,267,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U171Test_prompt.txt,234,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U172Test_prompt.txt,382,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U173Test_prompt.txt,267,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U174Test_prompt.txt,304,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U175Test_prompt.txt,261,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U176Test_prompt.txt,367,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U177Test_prompt.txt,262,853
Qwen3_480b_cloud,minimal,BBC27,BBC27U178Test_prompt.txt,231,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U179Test_prompt.txt,302,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U17Test_prompt.txt,288,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U180Test_prompt.txt,321,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U181Test_prompt.txt,239,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U182Test_prompt.txt,336,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U183Test_prompt.txt,214,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U184Test_prompt.txt,329,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U185Test_prompt.txt,227,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U186Test_prompt.txt,339,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U187Test_prompt.txt,491,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U188Test_prompt.txt,498,863
Qwen3_480b_cloud,minimal,BBC27,BBC27U189Test_prompt.txt,191,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U18Test_prompt.txt,232,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U190Test_prompt.txt,252,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U191Test_prompt.txt,289,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U192Test_prompt.txt,217,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U193Test_prompt.txt,225,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U194Test_prompt.txt,247,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U195Test_prompt.txt,134,859
Qwen3_480b_cloud,minimal,BBC27,BBC27U196Test_prompt.txt,466,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U197Test_prompt.txt,263,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U198Test_prompt.txt,353,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U199Test_prompt.txt,327,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U19Test_prompt.txt,469,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U1Test_prompt.txt,641,884
Qwen3_480b_cloud,minimal,BBC27,BBC27U200Test_prompt.txt,233,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U201Test_prompt.txt,353,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U202Test_prompt.txt,349,848
Qwen3_480b_cloud,minimal,BBC27,BBC27U203Test_prompt.txt,218,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U204Test_prompt.txt,330,861
Qwen3_480b_cloud,minimal,BBC27,BBC27U205Test_prompt.txt,189,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U206Test_prompt.txt,147,857
Qwen3_480b_cloud,minimal,BBC27,BBC27U207Test_prompt.txt,349,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U208Test_prompt.txt,296,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U209Test_prompt.txt,464,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U20Test_prompt.txt,203,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U210Test_prompt.txt,227,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U211Test_prompt.txt,230,855
Qwen3_480b_cloud,minimal,BBC27,BBC27U212Test_prompt.txt,260,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U213Test_prompt.txt,294,852
Qwen3_480b_cloud,minimal,BBC27,BBC27U214Test_prompt.txt,235,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U215Test_prompt.txt,330,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U216Test_prompt.txt,302,858
Qwen3_480b_cloud,minimal,BBC27,BBC27U217Test_prompt.txt,141,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U218Test_prompt.txt,404,858
Qwen3_480b_cloud,minimal,BBC27,BBC27U219Test_prompt.txt,239,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U21Test_prompt.txt,311,845
Qwen3_480b_cloud,minimal,BBC27,BBC27U220Test_prompt.txt,371,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U221Test_prompt.txt,303,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U222Test_prompt.txt,738,854
Qwen3_480b_cloud,minimal,BBC27,BBC27U223Test_prompt.txt,337,851
Qwen3_480b_cloud,minimal,BBC27,BBC27U224Test_prompt.txt,265,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U225Test_prompt.txt,478,850
Qwen3_480b_cloud,minimal,BBC27,BBC27U226Test_prompt.txt,89,856
Qwen3_480b_cloud,minimal,BBC27,BBC27U227Test_prompt.txt,316,847
Qwen3_480b_cloud,minimal,BBC27,BBC27U228Test_prompt.txt,162,849
Qwen3_480b_cloud,minimal,BBC27,BBC27U229Test_prompt.txt,123,851
